,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,EduField_Dept,Job_Coy,Edu_Age_TotalWorking,CurrMgr_Coy,CurrRole_CurrMgr
490,0,2,362,1,1,1,1,3,0,43,3,6,1,1,2619,14561,3,0,17,3,4,0,3,2,0,1,1.0,0.021739130434782608,0.0,0.0
491,0,1,1001,1,9,5,3,4,0,72,3,2,3,0,5679,19627,3,1,13,3,2,1,3,3,4,1,0.2222222222222222,0.09433962264150944,0.7777777777777778,0.875
492,0,2,1236,1,1,4,1,4,0,40,2,3,1,2,15402,17997,7,0,11,3,1,1,3,1,0,1,1.0,0.057971014492753624,0.5,0.6666666666666666
493,0,2,1112,0,1,4,1,1,0,50,2,1,3,1,5985,26894,4,0,11,3,2,0,1,4,0,0,0.6666666666666666,0.07407407407407407,0.6666666666666666,0.6666666666666666
494,0,2,204,2,14,3,4,3,0,31,3,8,3,0,2579,2912,1,1,18,3,4,2,3,3,0,2,0.1111111111111111,0.07142857142857142,0.6666666666666666,0.2857142857142857
495,1,2,1420,2,2,1,2,3,0,85,3,8,1,0,3041,16346,0,0,11,3,2,1,3,3,0,1,0.2,0.03125,0.4,1.0
496,0,2,1343,2,22,1,4,3,0,49,3,8,3,1,3447,24444,1,0,11,3,3,0,2,3,1,2,0.25,0.041666666666666664,0.5,0.6666666666666666
497,0,2,1315,1,3,4,5,4,0,35,3,3,4,2,19513,9358,4,1,12,3,1,1,2,4,0,0,1.6666666666666667,0.05714285714285714,0.3333333333333333,1.0
498,0,2,604,1,6,1,3,1,0,69,3,6,3,2,2773,12145,0,0,20,4,4,0,3,3,2,1,0.3333333333333333,0.04,0.6666666666666666,0.6666666666666666
499,0,2,1216,2,8,4,2,3,0,39,3,7,3,0,7104,20431,0,0,12,3,4,0,3,3,1,1,0.3333333333333333,0.10256410256410256,0.3333333333333333,0.0
500,0,2,646,1,9,4,1,1,0,92,3,6,4,2,6322,18089,1,1,12,3,4,1,2,2,0,1,0.2857142857142857,0.10526315789473684,0.7142857142857143,0.6666666666666666
501,0,1,160,1,3,3,3,3,0,71,3,6,3,0,2083,22653,1,0,20,4,3,1,2,3,0,1,0.5,0.0967741935483871,0.0,0.0
502,0,2,238,2,1,1,3,4,0,34,3,7,1,1,8381,7507,7,0,20,4,4,0,2,4,8,2,0.13333333333333333,0.014084507042253521,0.6666666666666666,0.6363636363636364
503,0,2,1397,1,1,5,1,2,0,42,3,6,4,2,2691,7660,1,0,12,3,4,1,4,2,8,1,0.09090909090909091,0.11363636363636363,0.7272727272727273,1.0
504,1,1,306,2,26,4,1,1,0,100,3,7,1,2,4286,5630,2,0,14,3,4,2,4,3,0,2,1.0,0.08,0.0,1.0
505,0,2,991,1,6,3,1,3,0,71,3,2,4,2,2659,17759,1,1,13,3,3,1,2,3,0,1,0.25,0.10344827586206896,0.5,0.6666666666666666
506,0,2,482,1,3,3,5,3,0,36,3,4,3,2,9434,9606,1,0,15,3,3,1,2,3,7,0,0.2727272727272727,0.06382978723404255,0.7272727272727273,0.7777777777777778
507,0,2,1176,2,3,2,3,2,0,62,3,7,3,2,5561,3487,1,0,14,3,1,1,5,2,1,2,0.2857142857142857,0.05714285714285714,0.2857142857142857,0.0
508,0,2,1017,1,6,4,1,2,0,82,1,6,4,1,6646,19368,1,0,13,3,2,0,3,3,11,1,0.1111111111111111,0.07692307692307693,0.4444444444444444,1.2222222222222223
509,0,1,1296,1,6,3,1,3,0,30,3,0,4,0,7725,5335,3,0,23,4,3,1,2,1,4,1,0.14285714285714285,0.0625,0.5,1.375
510,0,2,397,0,19,4,3,3,0,88,3,1,2,2,10725,6729,2,0,15,3,3,1,1,4,7,0,0.3,0.05714285714285714,0.1,3.5
511,0,2,913,1,9,2,3,2,0,48,2,4,2,0,8847,13934,2,1,11,3,3,1,2,3,0,1,0.5,0.04081632653061224,0.5,0.6666666666666666
512,0,2,1115,1,3,4,3,1,0,54,2,6,4,1,2045,15174,0,0,13,3,4,0,0,3,1,1,0.2,0.125,0.2,1.0
513,1,2,1362,1,10,1,3,4,0,32,3,6,3,1,1009,26999,1,1,11,3,4,0,5,3,1,1,0.5,0.047619047619047616,0.5,0.0
514,1,1,1076,1,3,3,1,1,0,70,3,6,1,1,3348,3164,1,1,11,3,1,0,3,3,9,1,0.09090909090909091,0.06976744186046512,0.6363636363636364,1.0
515,0,0,727,1,3,3,1,3,0,41,2,2,3,2,1281,16900,1,0,18,3,3,2,3,3,0,1,0.5,0.08333333333333333,0.0,0.0
516,0,2,885,1,4,3,3,1,0,58,4,6,1,2,2819,8544,2,0,16,3,1,1,3,4,0,1,0.25,0.10714285714285714,0.5,0.6666666666666666
517,0,2,810,2,8,3,1,4,0,57,4,7,2,2,4851,15678,0,0,22,4,3,1,4,3,1,2,0.5,0.10344827586206896,0.5,0.6666666666666666
518,0,2,243,2,7,4,2,4,0,46,2,7,4,1,4028,7791,0,0,20,4,1,0,2,3,0,1,0.25,0.08695652173913043,0.625,1.1666666666666667
519,0,1,806,1,1,4,1,2,0,76,1,6,4,0,2720,18959,1,0,18,3,4,1,5,3,2,1,0.09090909090909091,0.10256410256410256,0.7272727272727273,0.7777777777777778
520,0,2,817,2,2,1,2,2,0,56,4,7,2,2,8120,18597,3,0,12,3,4,0,3,3,2,1,0.6666666666666666,0.016666666666666666,0.6666666666666666,0.6666666666666666
521,0,1,1410,2,3,1,3,4,0,71,4,7,4,0,4647,16673,1,1,20,4,2,2,3,3,0,2,0.2857142857142857,0.030303030303030304,0.5714285714285714,1.0
522,0,2,1225,1,10,2,1,4,0,80,4,6,4,1,4680,15232,3,0,17,3,1,0,2,3,0,1,0.5,0.04878048780487805,0.0,0.0
523,0,2,1207,1,28,1,3,4,0,74,4,2,3,2,3221,3297,1,1,11,3,3,3,3,3,3,1,0.047619047619047616,0.014285714285714285,0.38095238095238093,0.8888888888888888
524,0,2,1442,1,9,3,3,4,0,46,2,0,2,1,8621,17654,1,0,14,3,2,0,3,4,7,1,0.3333333333333333,0.06976744186046512,0.7777777777777778,0.875
525,1,2,693,2,3,2,1,1,0,65,3,7,3,1,4577,24785,9,0,14,3,1,0,3,3,2,2,0.6666666666666666,0.07142857142857142,0.0,2.0
526,0,2,408,1,2,4,4,4,0,80,2,0,3,1,4553,20978,1,0,11,3,1,0,4,3,11,1,0.09523809523809523,0.06779661016949153,0.47619047619047616,0.6363636363636364
527,0,2,929,2,10,3,2,4,0,55,3,7,4,1,5396,21703,1,0,12,3,4,0,2,2,0,1,0.18181818181818182,0.07142857142857142,0.7272727272727273,0.7777777777777778
528,1,1,562,2,8,2,4,2,0,50,3,7,3,2,6796,23452,3,1,14,3,1,1,4,3,1,2,0.4,0.029411764705882353,0.6,0.75
529,0,2,827,1,1,4,1,2,0,33,4,0,4,1,7625,19383,0,0,13,3,3,0,4,2,1,1,0.2,0.08333333333333333,0.8,0.7777777777777778
530,0,2,608,1,1,2,1,3,0,68,3,4,1,2,7412,6009,1,0,11,3,4,0,3,3,0,1,0.3,0.05555555555555555,0.7,0.875
531,0,2,1018,1,3,2,1,3,0,39,3,5,4,1,11159,19373,3,0,15,3,4,0,6,3,7,1,0.375,0.047619047619047616,0.875,0.875
532,0,2,703,2,14,4,2,4,0,42,3,7,1,1,4960,11825,2,0,12,3,4,0,2,3,1,1,0.25,0.05970149253731343,0.875,0.875
533,0,1,580,2,5,4,1,4,0,48,2,7,1,2,10475,23772,5,1,21,4,3,1,2,3,1,2,0.15789473684210525,0.06666666666666667,0.631578947368421,1.0
534,0,2,970,1,7,3,1,3,0,59,4,5,3,2,14814,13514,3,0,19,3,3,0,3,3,1,1,0.6666666666666666,0.03529411764705882,0.5,0.25
535,0,2,427,0,10,4,0,2,0,73,2,3,4,0,19141,8861,3,0,15,3,2,3,2,2,12,1,0.22727272727272727,0.0625,0.2727272727272727,0.8571428571428571
536,0,2,1179,2,16,4,2,1,0,84,3,7,1,1,5405,11924,8,0,14,3,4,0,1,3,2,1,0.6666666666666666,0.05714285714285714,0.6666666666666666,0.6666666666666666
537,0,1,294,1,10,2,1,4,0,32,3,4,1,0,8793,4809,1,0,21,4,3,2,4,2,1,1,0.3,0.05555555555555555,0.7,0.875
538,0,2,314,0,1,3,0,4,0,59,2,3,3,2,19189,19562,1,0,12,3,2,1,3,3,2,1,0.21739130434782608,0.047619047619047616,0.43478260869565216,0.6363636363636364
539,0,2,316,2,8,4,2,4,0,54,3,8,2,2,3875,9983,7,0,15,3,4,1,2,3,2,1,0.3333333333333333,0.07407407407407407,0.6666666666666666,0.6666666666666666
540,1,2,654,1,1,2,1,1,0,67,1,6,2,1,2216,3872,7,1,13,3,4,0,4,3,3,1,0.125,0.05263157894736842,0.875,0.875
541,0,0,427,1,8,3,1,1,0,63,4,5,1,2,11713,20335,9,0,14,3,1,1,2,3,0,1,0.3333333333333333,0.06521739130434782,0.5555555555555556,1.1666666666666667
542,0,2,168,1,1,3,1,3,0,81,3,4,3,1,7861,15397,4,1,14,3,4,0,4,4,0,1,1.5,0.0625,0.0,0.0
543,0,0,381,1,24,3,3,1,0,49,1,2,3,1,3708,2104,2,0,14,3,3,0,5,3,1,1,0.16666666666666666,0.05660377358490566,0.6666666666666666,0.4
544,0,1,217,2,3,3,3,4,0,49,3,7,3,0,13770,10225,9,1,12,3,4,2,2,2,11,2,0.17391304347826086,0.04,0.5652173913043478,0.14285714285714285
545,0,2,501,2,27,5,2,3,0,99,3,7,4,0,5304,25275,7,0,23,4,4,1,2,2,7,1,0.2222222222222222,0.125,0.7777777777777778,0.875
546,0,2,1396,2,10,3,1,3,0,99,3,8,3,1,2642,2755,1,0,11,3,3,0,6,3,0,2,0.5,0.1,0.0,0.0
547,1,1,933,1,19,3,3,3,0,57,4,6,3,0,2759,20366,6,1,12,3,4,0,2,3,2,1,0.3333333333333333,0.061224489795918366,0.6666666666666666,0.6666666666666666
548,0,1,775,2,15,3,1,4,0,47,2,7,4,2,6804,23683,3,0,18,3,3,1,5,3,2,2,0.6666666666666666,0.06,0.6666666666666666,0.6666666666666666
549,0,2,970,1,8,2,3,2,0,96,3,0,3,1,6142,7360,3,0,11,3,4,0,2,3,4,1,0.3333333333333333,0.045454545454545456,0.5,0.25
550,0,2,650,1,9,1,3,2,0,37,3,2,1,2,2500,4344,1,0,14,3,4,1,2,4,0,1,0.2,0.03571428571428571,0.4,1.0
551,0,2,141,0,3,3,0,3,0,44,4,1,2,2,6389,18767,9,0,15,3,3,1,3,1,3,1,0.2222222222222222,0.058823529411764705,0.6666666666666666,0.42857142857142855
552,0,2,832,1,9,3,3,3,0,81,3,0,4,2,11103,20420,7,0,11,3,3,0,1,2,1,1,0.36363636363636365,0.03488372093023256,0.09090909090909091,3.5
553,0,2,804,1,2,1,3,4,0,86,2,6,4,1,2342,22929,0,1,20,4,4,0,2,2,2,1,0.2,0.022222222222222223,0.6,0.5
554,0,2,975,1,7,3,3,4,0,55,2,0,1,1,6811,23398,8,0,19,3,1,0,2,1,0,1,0.25,0.08333333333333333,0.875,0.75
555,0,2,1090,2,10,3,2,4,0,83,3,8,2,0,2297,17967,1,0,14,3,4,2,2,3,2,1,0.3333333333333333,0.0967741935483871,0.6666666666666666,0.6666666666666666
556,0,2,346,1,6,3,1,4,0,86,3,2,4,1,2450,10919,2,0,17,3,4,0,4,3,2,1,0.6666666666666666,0.041666666666666664,0.6666666666666666,0.6666666666666666
557,0,0,1225,1,2,4,1,4,0,61,3,0,1,0,5093,4761,2,0,11,3,1,1,2,4,0,1,1.0,0.0784313725490196,0.0,0.0
558,0,1,430,1,24,4,1,1,0,80,3,2,4,2,5309,21146,1,0,15,3,4,2,2,3,4,1,0.18181818181818182,0.09523809523809523,0.6363636363636364,1.0
559,0,2,268,1,2,5,3,4,0,92,3,6,3,2,3057,20471,6,1,13,3,2,1,0,1,0,1,0.5,0.11363636363636363,0.5,0.0
560,0,2,167,1,8,5,1,2,0,32,3,4,1,0,5121,4187,3,0,14,3,3,1,3,3,0,1,2.0,0.12195121951219512,0.0,0.0
561,0,2,621,2,3,4,2,3,0,31,2,3,1,2,16856,10084,1,0,11,3,1,0,3,4,1,1,0.11428571428571428,0.046511627906976744,0.45714285714285713,0.35294117647058826
562,1,2,527,1,1,4,5,4,0,63,3,6,4,1,2686,5207,1,1,13,3,3,0,2,2,7,0,0.09090909090909091,0.09302325581395349,0.7272727272727273,1.0
563,0,2,883,2,26,1,3,3,0,32,3,7,4,1,6180,22807,1,0,23,4,2,0,5,2,1,2,0.2857142857142857,0.03225806451612903,0.5714285714285714,1.0
564,0,2,954,2,2,2,4,2,0,46,1,8,3,1,6632,12388,0,0,13,3,1,0,3,3,3,2,0.2222222222222222,0.037037037037037035,0.1111111111111111,3.5
565,0,2,310,1,10,1,3,1,0,79,4,6,3,1,3505,19630,1,0,18,3,4,0,3,3,0,1,0.3333333333333333,0.04,0.6666666666666666,0.6666666666666666
566,1,1,719,2,27,2,1,2,0,77,4,7,3,1,6397,10339,4,1,12,3,4,0,2,3,1,2,0.3333333333333333,0.03636363636363636,0.5,1.0
567,0,2,304,2,2,3,5,4,0,60,3,7,4,1,6274,18686,1,0,22,4,3,0,5,3,1,0,0.2857142857142857,0.075,0.5714285714285714,1.0
568,1,2,725,1,2,3,3,4,0,78,3,3,1,2,19859,21199,5,1,13,3,4,1,2,3,1,1,0.8333333333333334,0.0379746835443038,0.6666666666666666,0.4
569,0,0,1434,2,8,4,1,1,0,76,2,7,1,1,7587,14229,1,0,15,3,2,0,1,3,0,2,0.2727272727272727,0.08695652173913043,0.8181818181818182,0.7
570,0,0,715,1,19,4,3,4,0,41,3,6,4,2,4258,26589,0,0,18,3,1,1,3,3,1,1,0.2,0.07017543859649122,0.4,1.0
571,0,1,575,1,1,2,1,1,0,71,1,2,4,0,4364,5288,3,0,14,3,1,1,2,3,2,1,0.3333333333333333,0.06451612903225806,0.0,2.0
572,0,2,657,1,27,3,3,2,0,66,3,0,3,2,4335,25549,4,0,12,3,1,1,3,2,1,1,0.2222222222222222,0.075,0.1111111111111111,3.5
573,1,2,1146,2,8,3,4,4,0,38,2,7,1,1,5326,3064,6,0,17,3,3,0,2,2,1,2,0.4,0.09375,0.4,1.0
574,0,2,182,1,1,4,1,2,0,72,4,6,4,1,3280,13551,2,0,16,3,3,0,2,3,1,1,0.2,0.09090909090909091,0.6,0.5
575,0,2,376,1,19,4,3,4,0,95,3,4,1,0,5485,22670,9,1,11,3,2,2,4,3,1,1,0.3333333333333333,0.06349206349206349,0.6666666666666666,0.6
576,0,1,829,2,8,1,2,3,0,84,3,7,4,2,4342,24008,0,0,19,3,2,1,3,3,1,1,0.4,0.03125,0.2,1.0
577,0,2,571,1,10,1,1,4,0,82,3,6,1,0,2782,19905,0,1,13,3,2,2,3,2,4,1,0.16666666666666666,0.023255813953488372,0.5,0.75
578,0,1,240,1,2,4,1,1,0,75,4,4,1,1,5980,26085,6,1,12,3,4,0,2,3,4,1,0.125,0.07272727272727272,0.75,0.5384615384615384
579,0,2,121,1,2,4,3,3,0,86,2,6,1,1,4381,7530,1,0,11,3,3,0,3,3,1,1,0.14285714285714285,0.1,0.42857142857142855,1.25
580,0,2,384,2,8,4,1,1,0,72,3,8,4,2,2572,20317,1,0,16,3,2,1,1,2,0,2,0.25,0.10526315789473684,0.5,0.6666666666666666
581,0,2,921,1,1,3,1,4,0,38,1,2,3,2,3833,24375,3,0,21,4,3,2,2,3,0,1,0.3333333333333333,0.08108108108108109,0.6666666666666666,0.6666666666666666
582,0,1,791,1,2,2,3,3,0,38,4,0,2,2,4244,9931,1,0,24,4,4,1,2,3,3,1,0.2222222222222222,0.041666666666666664,0.7777777777777778,0.875
583,0,2,1111,2,8,2,1,3,0,93,3,7,1,2,6500,13305,5,0,17,3,2,1,1,3,1,2,0.5,0.05,0.5,0.6666666666666666
584,0,1,570,1,8,3,1,2,0,66,3,3,4,0,18430,16225,1,0,13,3,2,1,4,2,14,1,0.2,0.045454545454545456,0.36,0.7
585,1,2,1243,1,6,3,1,3,0,63,4,2,1,2,1601,3445,1,1,21,4,3,2,2,3,0,1,1.0,0.125,0.0,0.0
586,0,0,1092,1,9,3,1,3,0,60,2,2,2,0,2694,26551,1,0,11,3,3,3,4,3,0,1,0.5,0.12,0.0,0.0
587,0,2,1325,1,11,4,1,4,0,82,3,2,3,2,3149,21821,8,0,20,4,2,1,3,3,1,1,0.3333333333333333,0.06557377049180328,0.6666666666666666,0.4
588,0,2,691,1,2,3,3,3,0,64,3,5,3,2,17639,6881,5,0,16,3,4,0,3,3,0,1,0.8,0.0375,0.6,0.75
589,1,2,805,1,1,2,1,2,0,36,2,2,1,2,2319,6689,1,1,11,3,4,1,1,3,0,1,0.5,0.06666666666666667,0.0,0.0
590,0,2,213,1,7,3,3,3,0,49,3,5,3,2,11691,25995,0,0,11,3,4,0,3,4,3,1,0.21428571428571427,0.06382978723404255,0.5,1.125
591,1,2,118,2,16,3,2,1,0,69,3,7,1,1,5324,26507,5,0,15,3,3,0,3,3,0,1,0.5,0.07692307692307693,0.5,0.6666666666666666
592,0,2,202,1,2,2,5,3,0,33,3,3,4,2,16752,12982,1,1,11,3,3,1,3,2,3,0,0.14814814814814814,0.0273972602739726,0.0,14.0
593,0,2,676,1,1,3,5,3,0,35,3,4,2,2,5228,23361,0,0,15,3,1,1,2,3,0,0,0.2,0.06521739130434782,0.5,1.1666666666666667
594,0,2,1252,1,23,2,1,3,0,81,4,6,3,2,2700,23779,1,0,24,4,3,1,3,3,0,1,0.09090909090909091,0.05128205128205128,0.6363636363636364,0.875
595,1,2,286,1,2,4,1,4,0,31,3,5,2,1,19246,25761,7,1,12,3,4,0,2,3,13,1,0.15625,0.04081632653061224,0.25,1.6666666666666667
596,0,2,1258,1,1,4,1,4,0,40,4,6,3,1,2506,13301,3,0,13,3,3,0,0,3,2,1,0.3333333333333333,0.09523809523809523,0.6666666666666666,0.6666666666666666
597,0,2,932,1,1,2,1,4,0,43,2,4,4,2,6062,4051,9,1,13,3,4,1,4,3,0,1,0.4,0.04,0.4,1.0
598,1,2,890,1,2,4,3,3,0,46,3,6,3,1,4382,16374,6,0,17,3,4,0,3,2,2,1,0.3333333333333333,0.12121212121212122,0.3333333333333333,1.0
599,0,2,1041,0,13,3,0,3,0,36,3,1,2,2,2143,25527,4,0,13,3,2,1,2,3,0,1,0.16666666666666666,0.06818181818181818,0.6666666666666666,0.4
600,0,2,859,1,4,3,1,3,0,98,2,4,3,2,6162,19124,1,0,12,3,3,1,3,3,6,1,0.13333333333333333,0.06521739130434782,0.5333333333333333,1.4444444444444444
601,0,1,720,1,16,4,3,1,0,51,2,2,3,1,5094,11983,6,0,14,3,4,0,6,3,0,1,1.0,0.08,0.0,0.0
602,0,2,946,1,2,3,3,3,0,52,2,4,4,1,6877,20234,5,1,24,4,2,0,4,2,0,1,2.0,0.07142857142857142,0.0,0.0
603,0,2,252,1,2,3,1,2,0,95,2,6,3,1,2274,6153,1,0,14,3,4,0,3,3,0,1,0.5,0.06521739130434782,0.0,0.0
604,0,2,933,1,29,3,1,2,0,98,3,4,2,2,4434,11806,1,0,13,3,4,1,3,2,7,1,0.2,0.057692307692307696,0.8,0.8888888888888888
605,0,1,471,1,12,3,1,1,0,45,2,0,1,0,6288,4284,2,0,15,3,3,1,3,2,1,1,0.4,0.058823529411764705,0.4,1.0
606,0,1,702,1,16,4,1,3,0,100,2,6,4,1,2553,8306,1,0,16,3,3,0,3,3,1,1,0.16666666666666666,0.1,0.5,0.5
607,1,2,1184,2,11,3,2,3,0,43,3,7,4,2,7654,5860,1,0,18,3,1,2,3,4,7,1,0.3,0.05172413793103448,0.7,1.0
608,1,2,436,2,2,1,3,3,0,37,3,7,4,1,5160,21519,4,0,16,3,3,0,3,2,7,2,0.2,0.014925373134328358,0.3,1.75
609,0,2,589,1,14,2,1,2,0,94,3,5,1,2,17159,5200,6,0,24,4,3,1,3,3,1,1,0.8,0.03076923076923077,0.0,1.0
610,0,2,269,1,5,1,4,3,0,42,2,5,4,0,12808,8842,1,1,16,3,2,1,3,3,0,1,0.3,0.027777777777777776,0.8,0.8888888888888888
611,0,2,950,1,7,3,5,3,0,59,3,4,3,1,10221,18869,3,0,21,4,2,0,3,4,1,0,0.3333333333333333,0.057692307692307696,0.6666666666666666,0.7142857142857143
612,0,2,760,2,2,4,2,2,0,81,3,7,2,2,4779,3698,1,1,20,4,1,0,2,3,7,1,0.2222222222222222,0.1111111111111111,0.5555555555555556,1.1666666666666667
613,0,2,829,0,3,2,0,3,0,88,3,1,4,2,3737,2243,0,0,19,3,3,1,1,1,0,1,0.25,0.05263157894736842,0.5,0.6666666666666666
614,1,1,887,1,5,2,3,3,0,88,2,6,3,2,2366,20898,1,1,14,3,1,1,2,3,1,1,0.1111111111111111,0.058823529411764705,0.7777777777777778,0.875
615,0,0,443,1,3,3,3,4,0,50,3,6,4,2,1706,16571,1,0,11,3,3,3,6,2,0,1,1.0,0.1111111111111111,0.0,0.0
616,0,2,1318,2,26,4,2,1,0,66,3,3,3,2,16307,5594,2,0,14,3,3,1,2,2,4,1,0.19047619047619047,0.05,0.8095238095238095,0.3333333333333333
617,0,2,625,1,4,3,3,4,0,50,3,0,2,1,5933,5197,9,0,12,3,4,0,2,2,2,1,0.3333333333333333,0.05555555555555555,0.5,0.5
618,0,2,180,1,2,1,3,1,0,65,4,6,1,1,3424,21632,7,0,13,3,3,0,3,2,0,1,0.2,0.03225806451612903,0.2,1.5
619,0,2,586,2,1,3,3,1,0,48,4,7,1,0,4037,21816,1,0,22,4,1,1,5,3,0,2,0.2,0.07142857142857142,0.8,0.8888888888888888
620,0,2,1343,1,27,1,3,3,0,53,2,6,1,1,2559,17852,1,0,11,3,4,0,3,2,1,1,0.14285714285714285,0.024390243902439025,0.14285714285714285,2.5
621,0,2,928,2,1,2,1,2,0,56,3,7,4,2,6201,2823,1,1,14,3,4,1,1,2,4,2,0.10526315789473684,0.037037037037037035,0.5789473684210527,1.1666666666666667
622,0,2,117,2,13,4,1,2,0,73,3,7,4,0,4403,9250,2,0,11,3,3,1,3,2,0,2,0.3333333333333333,0.1,0.5,0.5
623,0,1,1012,1,5,4,1,2,0,75,2,6,4,0,3761,2373,9,0,12,3,2,1,3,2,0,1,0.16666666666666666,0.1,0.5,1.0
624,0,2,661,2,7,2,2,1,0,78,2,7,4,2,10934,20715,7,1,18,3,4,1,3,3,0,1,0.5,0.022727272727272728,0.6666666666666666,0.4
625,0,2,930,2,9,3,2,4,0,74,3,7,1,0,10761,19239,4,1,12,3,3,1,2,3,0,1,0.5,0.047619047619047616,0.3333333333333333,1.3333333333333333
626,0,2,638,1,8,2,3,3,0,91,4,6,3,2,5175,22162,5,0,12,3,3,1,3,2,1,1,0.3333333333333333,0.04878048780487805,0.5,0.75
627,0,1,890,1,25,4,3,3,0,81,2,4,4,2,13826,19028,3,0,22,4,3,0,3,3,0,1,0.4,0.04819277108433735,0.0,8.0
628,0,2,342,2,16,4,2,4,0,66,2,7,3,0,6334,24558,4,0,19,3,4,2,2,3,0,1,1.0,0.08695652173913043,0.0,0.0
629,0,2,1169,0,8,2,3,2,0,63,2,1,4,0,4936,23965,1,0,13,3,4,1,6,3,0,0,0.16666666666666666,0.058823529411764705,0.6666666666666666,0.2
630,0,2,1230,1,1,2,1,4,0,33,2,4,4,2,4775,19146,6,0,22,4,1,2,2,1,2,1,0.6666666666666666,0.07692307692307693,0.6666666666666666,0.6666666666666666
631,0,2,986,1,8,4,1,1,0,62,4,2,4,2,2818,5044,2,1,24,4,3,1,2,2,0,1,0.25,0.07407407407407407,0.5,0.6666666666666666
632,0,1,1271,1,2,1,3,2,0,35,3,6,4,1,2515,9068,5,1,14,3,4,0,2,3,2,1,0.3333333333333333,0.02,0.6666666666666666,0.3333333333333333
633,0,2,1278,0,8,3,1,1,0,77,2,1,1,2,2342,8635,0,0,21,4,3,0,3,3,0,0,0.16666666666666666,0.07142857142857142,0.5,1.0
634,0,2,141,2,3,1,5,3,0,98,3,7,1,2,4194,14363,1,1,18,3,4,0,3,3,0,0,0.3333333333333333,0.03333333333333333,0.5,0.75
635,0,2,607,1,9,3,1,4,0,66,2,4,3,2,10685,23457,1,1,20,4,2,1,2,3,5,1,0.16666666666666666,0.057692307692307696,0.8333333333333334,0.875
636,1,1,130,1,25,4,1,4,0,96,3,6,2,0,2022,16612,1,1,19,3,1,1,3,2,7,1,0.09090909090909091,0.08888888888888889,0.7272727272727273,0.2222222222222222
637,0,0,300,1,1,3,1,4,0,61,3,2,4,0,2314,9148,0,0,12,3,2,1,2,3,0,1,0.25,0.08333333333333333,0.5,0.0
638,0,2,583,2,4,1,2,3,0,87,2,7,1,2,4256,18154,1,0,12,3,1,0,1,4,0,1,0.3333333333333333,0.03333333333333333,0.5,0.5
639,0,2,1418,1,1,3,4,3,0,36,3,6,1,2,3580,10554,2,0,16,3,2,1,2,3,0,1,0.2,0.05357142857142857,0.4,0.6666666666666666
640,0,0,1269,1,4,1,1,1,0,46,2,2,4,2,3162,10778,0,0,17,3,4,0,2,2,3,1,0.16666666666666666,0.03333333333333333,0.6666666666666666,0.4
641,0,1,379,2,5,2,1,2,0,48,3,7,2,2,6524,8891,1,0,14,3,4,1,3,3,5,2,0.18181818181818182,0.047619047619047616,0.2727272727272727,2.0
642,0,2,395,2,9,3,2,2,0,98,2,8,2,2,2899,12102,0,0,19,3,4,1,3,3,1,1,0.3333333333333333,0.07317073170731707,0.6666666666666666,0.6666666666666666
643,0,2,1265,1,3,3,1,3,0,95,4,2,4,2,5231,23726,2,1,13,3,2,1,1,2,1,1,0.3333333333333333,0.05084745762711865,0.5,0.75
644,0,2,1222,1,11,4,1,4,0,48,3,6,4,2,2356,14871,3,1,19,3,2,1,2,3,0,1,0.14285714285714285,0.10256410256410256,0.2857142857142857,1.3333333333333333
645,1,2,341,2,1,3,3,2,0,48,2,8,3,0,2800,23522,6,1,19,3,3,3,3,3,0,2,0.25,0.08823529411764706,0.5,0.6666666666666666
646,0,2,868,2,8,3,2,1,0,73,3,7,4,2,11836,22789,5,0,14,3,3,1,3,3,2,1,1.3333333333333333,0.037037037037037035,0.6666666666666666,0.0
647,0,2,672,1,25,3,4,4,0,78,2,4,2,2,10903,9129,3,0,16,3,1,0,2,3,4,1,0.21428571428571427,0.058823529411764705,0.5714285714285714,1.1111111111111112
648,0,1,1231,2,21,2,3,3,0,54,3,8,4,2,2973,21222,5,0,15,3,2,1,3,3,0,2,0.16666666666666666,0.0425531914893617,0.0,4.0
649,0,2,102,1,23,4,1,4,0,72,3,5,4,1,14275,20206,6,0,18,3,3,0,0,3,3,1,0.3076923076923077,0.046511627906976744,0.6153846153846154,1.0
650,0,1,422,1,1,3,1,4,0,33,3,0,4,2,5562,21782,4,0,13,3,2,1,2,2,2,1,0.3333333333333333,0.05454545454545454,0.3333333333333333,0.6666666666666666
651,0,2,249,2,2,2,2,3,0,35,3,7,4,2,4537,17783,0,1,22,4,1,1,2,3,7,1,0.25,0.03636363636363636,0.875,0.75
652,0,0,1252,2,19,2,3,1,0,32,3,7,2,1,7642,4814,1,1,13,3,4,0,2,3,0,2,0.2727272727272727,0.0425531914893617,0.8181818181818182,0.0
653,0,0,881,1,2,4,1,1,0,98,3,3,1,0,17924,4544,1,0,11,3,4,1,3,3,14,1,0.125,0.04938271604938271,0.21875,0.75
